# actor_name
Ana Wagener
Bárbara Lennie
Bette Davis
Alida Valli
Jane Fonda
Anne Baxter
Elizabeth Taylor
Fanny Ardant
Teresa Wright
Izabella Scorupco
Rebecca Ferguson
Olivia Newton-John
Eve Arden
Joan Blondell
Anne Consigny
Annabella Sciorra
Sylvia Sidney
Rachel Ticotin
Rosario Dawson
Amira Casar
Jennifer Beals
Manuela Velasco
Denise Richards
Natalie Wood
Nancy Allen
Brooke Adams
Katrin Saß
Joely Richardson
Thekla Reuten
Heather Langenkamp
Ronee Blakley
Blake Lively
Barbara Stanwyck
Elsa Lanchester
Mary Astor
Lee Remick
Debra Winger
Marg Helgenberger
Danielle Panabaker
Isabelle Huppert
Gemma Jones
Liv Ullmann
Shu Qi
Mariel Hemingway
Alexa Davalos
Marisa Berenson
Regina Taylor
Anne-Marie Duff
Paprika Steen
Cecilia Roth
Caitriona Balfe
Amy Irving
Rebecca De Mornay
Ashanti
Emilie de Ravin
Svetlana Khodchenkova
Elena Anaya
Julia Louis-Dreyfus
Harriet Andersson
Julie Kavner
Ursina Lardi
Jessica Alba
Cécile de France
Celeste Holm
Mary Stuart Masterson
Markéta Irglová
Sandra Milo
Ana Torrent
Rosario Flores
Riley Keough
Dagmara Dominczyk
Irène Jacob
Jean Arthur
Jean Simmons
Edna Purviance
Jennifer Lopez
Ursula Andress
Joan Fontaine
Giulietta Masina
Imogen Poots
Ludivine Sagnier
Kim Min-hee
Kim Tae-ri
Lindsay Lohan
Adrienne Barbeau
Carmen Maura
Jennifer Grey
Lori Petty
Björk
Ingrid Thulin
Elizabeth Peña
Kajol
Sue Lyon
Kaitlyn Dever
Maricel Álvarez
Christiane Paul
Melissa McCarthy
Cher
Lillian Gish
Coleen Gray
Andrea Sawatzki
Natalya Bondarchuk
Taraneh Alidoosti
Jacqueline Bisset
Kassie Wesley DePaiva
Lorraine Toussaint
Amy Madigan
Alison Brie
Irene Papas
Melonie Diaz
Claudette Colbert
Greta Scacchi
Nora Navas
Sandy Dennis
Margot Kidder
Eileen Brennan
Lesley Ann Warren
Olympia Dukakis
Sylvie Testud
Florence Pugh
Jenny Agutter
Ornella Muti
Karin Viard
Marie-Laure Dougnac
Nia Vardalos
Steffi Kühnert
Lily James
Lily Cole
Kathryn Erbe
Illeana Douglas
Annie Girardot
Barbara Bach
Joan Chen
JoBeth Williams
Yolande Moreau
Shannyn Sossamon
Sondra Locke
Nastassja Kinski
Miou-Miou
Angela Lansbury
Selena Gomez
Megan Ferguson
Carice van Houten
Jean Seberg
Sandahl Bergman
Lee Grant
Natasha Richardson
Simone Signoret
Bojana Novakovic
Anita Ekberg
Sakura Andô
Kirin Kiki
Anne Archer
Aura Garrido
Nina Hoss
Mirjana Jokovic
Mirjana Karanovic
Sally Kellerman
Alba Rohrwacher
Kasia Smutniak
Maria Falconetti
Brigitte Lin
Mae Clarke
Solveig Dommartin
Carole Bouquet
Rita Tushingham
Alicia Silverstone
Goldie Hawn
Fay Wray
Beyoncé
Jennifer Hudson
Béatrice Dalle
Lil Dagover
Neve Campbell
Priscilla Lane
Angie Dickinson
Nanako Matsushima
Miki Nakatani
Yûko Takeuchi
Myrna Loy
Janet Gaynor
Pamela Anderson
Mira Sorvino
Leticia Brédice
Kerry Fox
Susan George
Lily Collins
Doris Day
Faye Wong
Kim Stanley
Gugu Mbatha-Raw
Lily Tomlin
Annie Ross
Lori Singer
Liza Minnelli
Yeong-hie Seo
Joan Crawford
Claire Bloom
Anne Dorval
Suzanne Clément
Lisa Blount
Lisa Eilbacher
Norah Jones
Natalie Morales
Linda Kozlowski
Seung-Yun Lee
Rosalind Russell
Agnieszka Grochowska
Nadia Farès
Dominique Sanda
Mary J. Blige
Julia Dietze
Mary Tyler Moore
Laetitia Casta
Adriana Ugarte
Hayley Atwell
Margaret Lockwood
Sibel Kekilli
Anne Parillaud
Deborah Kerr
Melanie Griffith
Maud Adams
Valerie Hobson
Veerle Baetens
Oksana Akinshina
Madeleine Carroll
Grace Van Patten
Elizabeth Marvel
Mélanie Thierry
Mercedes Ruehl
Capucine
Sarah Miles
Laia Costa
Linda Zilliacus
Jung-ah Yum
Nimrat Kaur
Mary Beth Hurt
Julie Harris
Jo Van Fleet
Gene Tierney
Bárbara Goenaga
Agata Kulesza
Joanna Kulig
Keisha Castle-Hughes
Claire Trevor
Geneviève Page
Agnes Kittelsen
Merna Kennedy
Sophia Loren
Maria Schneider
Alexandra Vandernoot
Catherine Frot
Tatum O'Neal
Vanessa Kirby
Cherie Lunghi
Emma Catherine Rigby
Sandra Hüller
Jeanne Moreau
Dana Wynter
Misa Uehara
Rachel Roberts
Helena Zengel
Jane Wyman
Maureen O'Hara
Mia Sara
Celia Johnson
Judith Godrèche
Katja Riemann
Sidse Babett Knudsen
Johanna Wokalek
Nadja Uhl
Magali Noël
Cate Blanchett
Natalie Portman
Uma Thurman
Helena Bonham Carter
Frances McDormand
Meryl Streep
Sigourney Weaver
Charlize Theron
Julianne Moore
Robin Wright
Jodie Foster
Rachel McAdams
Emma Stone
Ellen Burstyn
Saoirse Ronan
Marlene Dietrich
Nicole Kidman
Sally Hawkins
Jennifer Lawrence
Marilyn Monroe
Julie Delpy
Keira Knightley
Adèle Exarchopoulos
Anne Hathaway
Kim Novak
Ingrid Bergman
Amy Adams
Margot Robbie
Mélanie Laurent
Emma Watson
Jennifer Connelly
Kate Winslet
Marion Cotillard
Shelley Duvall
Diane Kruger
Mia Farrow
Bette Davis
Jennifer Jason Leigh
Hilary Swank
Alicia Vikander
Jessica Chastain
Julia Roberts
Bibi Andersson
Vivien Leigh
Eva Green
Audrey Tautou
Léa Seydoux
Tilda Swinton
Milla Jovovich
Faye Dunaway
Scarlett Johansson
Angelina Jolie
Brie Larson
Rosamund Pike
Anna Kendrick
Carey Mulligan
Janet Leigh
Liv Ullmann
Diane Keaton
Julia Louis-Dreyfus
Emily Blunt
Amanda Plummer
Felicity Jones
Virginia Cherrill
Grace Kelly
Gloria Swanson
Talia Shire
Viola Davis
Naomi Watts
Carrie Fisher
Maggie Smith
Vera Farmiga
Hailee Steinfeld
Elizabeth Olsen
Elliot Page
Sharon Stone
Rooney Mara
Daisy Ridley
Kim Basinger
Elizabeth Banks
Lauren Cohan
Emmy Rossum
Kate Mara
Olga Kurylenko
Demi Moore
Joan Allen
Chloë Grace Moretz
Blake Lively
Rachel Weisz
Kaya Scodelario
Katherine Parkinson
Michelle Pfeiffer
Maggie Gyllenhaal
Katheryn Winnick
Evangeline Lilly
Octavia Spencer
Alyson Hannigan
Cameron Diaz
Jennifer Aniston
Kirsten Dunst
Scarlett Johansson
Keira Knightley
Angelina Jolie
Kate Beckinsale
Penélope Cruz
Ali Larter
Emily Blunt
Jessica Biel
Jennifer Lawrence
Jennifer Love Hewitt
Jennifer Connelly
Amber Heard
Amanda Seyfried
Rosamund Pike
Olivia Wilde
Halle Berry
Elizabeth Banks
Rebecca Romijn
Cameron Diaz
Rachel McAdams
Gwyneth Paltrow
Milla Jovovich
Alexandra Daddario
Emma Watson
Jessica Alba
Famke Janssen
Meg Ryan
Elizabeth Olsen
Natasha Henstridge
Mary Elizabeth Winstead
Blake Lively
Lily Collins
Rene Russo
Alice Eve
Catherine Zeta-Jones
Sofía Vergara
Gabriella Wilde
Kate Hudson
Alicia Vikander
Cobie Smulders
Mila Kunis
Salma Hayek
Heather Graham
Monica Bellucci
Jennifer Esposito
Elisha Cuthbert
Denise Richards
Pamela Anderson
Alessandra Ambrosio
Ashley Judd
Brie Larson
Genesis Rodriguez
Alexandra Breckenridge
Rachael Taylor
Anne Hathaway
Kristen Bell
Mia Wasikowska
Odette Annable
Cara Delevingne
Cate Blanchett
Margot Robbie
Bella Thorne
Morena Baccarin
Daisy Ridley
Selena Gomez
Rebecca Blumhagen
Ali Cobrin
Zoe Saldana
Bella Heathcote
Jaimie Alexander
Kristin Kreuk
Victoria Justice
Gillian Jacobs
Minka Kelly
Michelle Borth
Lucy Hale
Tina Fey
Jaime Ray Newman
Alexis Bledel
Amanda Righetti
Sophia Bush
Laura Ramsey
Kelly Brook
Sara Foster
Evangeline Lilly
Eva Longoria
Sienna Guillory
Alicia Silverstone
Eliza Dushku
Bridget Moynahan
Elizabeth Hurley
Jennifer Tilly
Nicole Kidman
Michelle Pfeiffer
Kim Basinger
Marilyn Monroe
Zoë Kravitz
Olivia Munn
Eva Green
Emma Stone
Jennifer Aniston
Karen Gillan
Rhona Mitra
Rachel Weisz
Marion Cotillard
Natascha McElhone
Charlize Theron
Michelle Monaghan
Sandra Bullock
Naomi Watts
Amy Adams
Amanda Peet
Audrey Tautou
Lena Headey
Isla Fisher
Mandy Moore
Diane Lane
Kate Winslet
Jodie Foster
Mélanie Laurent
Maggie Q
Jessica Chastain
Diane Kruger
Marisa Tomei
Rosario Dawson
Carla Gugino
Judy Greer
Elisabeth Shue
Robin Wright
Courteney Cox
Emily Mortimer
Lucy Liu
Bridget Fonda
Gina Philips
Eva Mendes
Monica Potter
Ivana Milicevic
Franka Potente
Kirsten Dunst
Asia Argento
Shu Qi
Kelly Hu
Francesca Rettondini
Shiri Appleby
Sophia Myles
Carrie-Anne Moss
Anna Faris
Amy Smart
Alison Lohman
Gabrielle Union
Natalie Imbruglia
Demi Moore
KaDee Strickland
Ashley Scott
Hilary Swank
Emmy Rossum
Brittany Daniel
Jennifer Lopez
Amanda Bynes
Kate Mara
Jessica Stroup
Sarah Roemer
Rachel Nichols
Kerry Washington
Maggie Grace
Rose McGowan
Jessica Simpson
Lauren German
Ashley Greene
Liu Yifei
Natalie Martinez
Lizzy Caplan
Olga Kurylenko
Rebecca Hall
Moon Bloodgood
Tricia O'Kelley
Malin Akerman
Jayma Mays
Emilie de Ravin
Amanda Crew
Gemma Arterton
Kacey Clarke
Brooklyn Decker
Julie Bowen
Abbie Cornish
Janet Montgomery
Olivia Thirlby
Jordin Sparks Thomas
Antje Traue
Emma Roberts
Gemma Ward
Rosie Huntington-Whiteley
Katharine McPhee
Abigail Breslin
Andrea Riseborough
Adrianne Palicki
Michelle Dockery
Britt Robertson
Nargis Fakhri
Haley Bennett
Teresa Palmer
Jane Levy
Ella Purnell
Jade Ewen
Elizabeth Debicki
Kelsey Asbille
Allison Williams
Astrid Bergès-Frisbey
Eiza González
Sofia Boutella
Doutzen Kroes
Shioli Kutsuna
Olivia Culpo
Sienna Miller
Ana de Armas
Sasha Luss
Jordana Brewster
Diora Baird
Megan Fox
Ming-Na Wen
Liv Tyler
Caterina Murino
Holly Valance
Nathalie Emmanuel
Claire Forlani
Camille Guaty
Angie Everhart
Grace Park
Isabella Leong
Tao Okamoto
Katheryn Winnick
Andréia Horta
Camila Queiroz
Amaia Salamanca
Brooke Shields
Cindy Crawford
Rose Byrne
January Jones
Romola Garai
Izabella Scorupco
Kristanna Loken
Emilia Clarke
Molly Sims
Krista Allen
Sharon Stone
Rosa Salazar
Annabelle Wallis
Rachel Bilson
Laura Haddock
Hailee Steinfeld
Jennifer Lawrence
Scarlett Johansson
Natalie Portman
Emma Stone
Gal Gadot
Alexandra Daddario
Margot Robbie
Megan Fox
Jessica Alba
Léa Seydoux
Rachel McAdams
Mila Kunis
Brie Larson
Eva Green
Saoirse Ronan
Chloë Grace Moretz
Keira Knightley
Mary Elizabeth Winstead
Hailee Steinfeld
Haley Bennett
Olga Kurylenko
Rebecca Ferguson
Paula Patton
Alicia Vikander
Michelle Monaghan
Emmy Rossum
Mia Wasikowska
Britt Robertson
Jessica Biel
Sienna Miller
Anne Hathaway
Amber Heard
Teresa Palmer
Olivia Munn
Camilla Belle
Emma Watson
Alexa Davalos
Gemma Arterton
Olivia Wilde
Odeya Rush
Elisha Cuthbert
Abigail Breslin
Kristen Stewart
Amanda Seyfried
Anna Paquin
Blake Lively
Elliot Page
Elle Fanning
Emilia Clarke
Cara Delevingne
Rebecca Hall
Rachel Bilson
Ana de Armas
Zoey Deutch
Jaimie Alexander
Jordana Brewster
Felicity Jones
Kaya Scodelario
Alice Braga
Natalie Martinez
Dakota Fanning
Katheryn Winnick
Summer Glau
Vanessa Kirby
Vanessa Hudgens
Lily Collins
Zoe Saldana
AnnaSophia Robb
Maggie Grace
Dakota Johnson
Selena Gomez
Maggie Q
Michelle Rodriguez
Emily VanCamp
Lauren Cohan
Emily Ratajkowski
Anna Kendrick
Evan Rachel Wood
Emily Blunt
Georgie Henley
Chyler Leigh
Tessa Thompson
Elizabeth Olsen
Genesis Rodriguez
Odette Annable
Emily Browning
Nina Dobrev
Victoria Justice
Jessica Lucas
Caitlin Stasey
Yvonne Strahovski
Astrid Bergès-Frisbey
Jessica Henwick
Malin Akerman
Lily James
Elizabeth Gillies
Zendaya
Cobie Smulders
Melissa Benoist
Zoë Kravitz
Florence Pugh
Katherine McNamara
Mandy Moore
Michelle Williams
Bella Thorne
Marie Avgeropoulos
Evangeline Lilly
Margaret Qualley
Trieste Kelly Dunn
Bailee Madison
Daisy Ridley
Katja Herbers
Adrianne Palicki
Rooney Mara
Liu Yifei
Danielle Panabaker
Dianna Agron
Camila Morrone
Estella Warren
Giorgia Whigham
Meghan Markle
Tamsin Egerton
Melia Kreiling
Katherine Heigl
Rachael Taylor
Kat Dennings
Hannah Ware
Minka Kelly
Phoebe Tonkin
Anna Popplewell
Elodie Yung
Rose Byrne
Alice Eve
Natalie Dormer
Lorenza Izzo
Julianne Hough
Carey Mulligan
Emma Roberts
Rachel Nichols
Kelly Rohrbach
Shelley Hennig
Alicia von Rittberg
Hayley Atwell
Ali Larter
Rachel Hurd-Wood
Abbie Cornish
Indiana Evans
Mackenzie Foy
Hayden Panettiere
Kate Mara
Ashley Greene
Isabel Lucas
Moon Bloodgood
Lauren London
Joey King
Sarah Gadon
Crystal Reed
Maika Monroe
Laura Vandervoort
Lucy Fry
Tine Stapelfeldt
Gemma Atkinson
Pihla Viitala
Talulah Riley
Kate Upton
Brittany Snow
Kristanna Loken
Sophia Bush
Arielle Kebbel
Eliza Taylor
Nicola Peltz
Sophia Myles
Aimee Teegarden
Bella Heathcote
Krysten Ritter
Maggie Gyllenhaal
Miley Cyrus
Debby Ryan
Shailene Woodley
Katie Cassidy
Ashley Benson
Ingvild Deila
Kaitlyn Dever
Sofia Black-D'Elia
Nazanin Boniadi
Cynthia Addai-Robinson
Hanna Mangan Lawrence
Alexia Fast
Sarah Dumont
Halston Sage
Alexis Knapp
Abigail Spencer
Lacey Chabert
Adriana Ugarte
Juana Acosta
Bárbara Mori
Golshifteh Farahani
Nargis Fakhri
Anya Taylor-Joy
Katie Holmes
Lindsay Lohan
Kathryn McCormick
Aubrey Plaza
Julianna Guill
Willa Ford
Sarah Roemer
Amanda Bynes
Jenna Dewan
Alyson Stoner
Briana Evigan
Amanda Righetti
Lio Tipton
Sofia Boutella
Liana Liberato
Nathalie Kelley
Paulina Gaitan
Ashley Olsen
Kirsten Dunst
Bonnie Wright
Lynn Collins
Kate Bosworth
Rachelle Lefevre
Emma Booth
Jaime King
Emily Bett Rickards
Karen Gillan
Mackenzie Davis
Katherine Waterston
Holliday Grainger
Noomi Rapace
Riley Keough
Annabelle Wallis
Chasty Ballesteros
Sarah Wright
Jayma Mays
Sophie Turner
Nora Zehetner
Zulay Henao
Kelen Coleman
Lauren Shaw
Kirsten Zien
Brooklyn Decker
Débora Nascimento
Liv Tyler
Billie Lourd
Lea Michele
Sofia Vassilieva
Skyler Samuels
Keke Palmer
Ariel Winter
Naomi Scott
Adelaide Kane
Hunter King
Vanessa Marano
Candice Patton
Katharine McPhee
Lily-Rose Depp
Nadia Hilker
Zooey Deschanel
Hermione Corfield
Rosie Huntington-Whiteley
Olivia Cooke
Annalise Basso
Rosamund Pike
Ruby Rose
Bryce Dallas Howard
Zazie Beetz
Katherine Langford
Camila Mendes
Kylie Bunbury
Jennifer Carpenter
Gillian Jacobs
Anne Winters
Jodie Comer
Samantha Logan
Sylvia Hoeks
Sosie Bacon
Alisha Boe
Laura Bailey
Martina García
Stephanie Corneliussen
Pom Klementieff
Lili Reinhart
Angela Sarafyan
Ashley Tisdale
Millie Bobby Brown
Quinn Shephard
Tiera Skovbye
Lola Le Lann
Margarita Levieva
Sofia Hublitz
Julia Garner
Ingrid Bolsø Berdal
Lili Simmons
Zoe Kazan
Lucy Boynton
Alyssa Diaz
Kiernan Shipka
Alison Sudol
Isabela Merced
Eve Hewson
Claudia Kim
Alycia Debnam-Carey
Esme Creed-Miles
Angourie Rice
Alexandra Shipp
Jessica Sula
Martha Higareda
Diane Guerrero
Emma Appleton
Roxanne McKee
Leonardo DiCaprio
Anthony Hopkins
Al Pacino
Morgan Freeman
James Gandolfini
Marlon Brando
Denzel Washington
Robert De Niro
Chazz Palminteri
Tom Hanks
John Travolta
Johnny Depp
Mark Wahlberg
James Franco
Clive Owen
Steve Buscemi
John Hurt
Forest Whitaker
Jeff Bridges
Adam Sandler
Heath Ledger
Michael Caine
Clint Eastwood
Eddie Murphy
Jim Carrey
James Frecheville
Robert Englund
Joel Edgerton
Colin Firth
Jason Statham
Ben Stiller
James Caan
Robert Duvall
Wesley Snipes
Nicolas Cage
Laurence Fishburne
Shia LaBeouf
Kevin Spacey
Samuel L. Jackson
Geoffrey Rush
Ryan Reynolds
Joseph Gordon-Levitt
Dustin Hoffman
Jack Nicholson
Christopher Walken
Joaquin Phoenix
Elijah Wood
Bruce Willis
Nick Nolte
Matt Damon
Jackie Chan
Ray Liotta
Ben Affleck
Mel Gibson
Vincent Cassel
Harrison Ford
Jude Law
